frame,timestamp_seconds,track_id,replay_fighter_label,replay_score,replay_reject_reason,id_reset_side_score,id_red_wrist_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,reference_match_score,id_exclude_reference_score,strike_candidate_type,strike_confirmed,estimated_action
75,2.468,3,fighter-3,0.4718,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3364,0.0,0.0066,0.7786,0.4663,0.9319,,False,
75,2.468,2,Ben,0.7245,,0.0,0.0497,0.0077,0.1613,0.8975,0.914,0.6754,,False,
75,2.468,1,fighter-1,0.8078,blue_torso;red_gloves,1.0,0.1598,0.0,0.2399,0.8655,0.9233,0.7966,,False,
76,2.501,3,fighter-3,0.4770,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3341,0.0,0.0015,0.7881,0.4595,0.9372,,False,
76,2.501,2,Ben,0.7130,,0.0,0.0339,0.0051,0.1567,0.8701,0.9048,0.6484,,False,
76,2.501,1,fighter-1,0.8083,blue_torso,1.0,0.0,0.0,0.1971,0.8767,0.9357,0.7828,,False,
77,2.534,3,fighter-3,0.4739,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3331,0.0,0.0007,0.776,0.4605,0.9346,,False,
77,2.534,2,Ben,0.7267,,0.0,0.078,0.0051,0.1146,0.9005,0.9189,0.6488,,False,
77,2.534,1,fighter-1,0.8125,red_gloves,1.0,0.1231,0.0104,0.1524,0.8857,0.9386,0.7841,,False,
78,2.568,3,fighter-3,0.4750,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3311,0.0,0.0013,0.771,0.4693,0.9351,,False,
78,2.568,2,Ben,0.7066,,0.0,0.0089,0.0,0.1085,0.8504,0.9063,0.6141,,False,
78,2.568,1,fighter-1,0.8202,,1.0,0.0,0.0,0.1219,0.9024,0.9518,0.7674,,False,
79,2.601,3,fighter-3,0.4809,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3373,0.0,0.0013,0.7857,0.466,0.9297,,False,
79,2.601,2,Ben,0.6728,red_gloves,0.0,0.2011,0.0,0.1012,0.7496,0.9079,0.629,,False,
79,2.601,1,fighter-1,0.8255,,1.0,0.0776,0.0,0.1179,0.9183,0.9548,0.7699,,False,
80,2.634,3,fighter-3,0.4808,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3339,0.0,0.0015,0.7864,0.4725,0.9287,,False,
80,2.634,2,fighter-2,0.6949,red_gloves,0.0,0.1105,0.0,0.0898,0.805,0.9216,0.662,,False,
80,2.634,1,fighter-1,0.7889,red_gloves;face_mismatch,1.0,0.1998,0.0,0.0954,0.931,0.9516,0.7546,,False,
81,2.668,3,fighter-3,0.4726,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3355,0.0,0.001,0.7721,0.4624,0.9246,,False,
81,2.668,2,fighter-2,0.7020,red_gloves,0.0,0.0984,0.0,0.0744,0.8764,0.939,0.6903,,False,
81,2.668,1,Ben,0.8287,,1.0,0.0127,0.0,0.0807,0.933,0.9474,0.7458,,False,
82,2.701,3,fighter-3,0.4888,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3255,0.0,0.0003,0.7996,0.4805,0.9299,,False,
82,2.701,2,fighter-2,0.7125,,0.0,0.0471,0.0104,0.0792,0.9034,0.9474,0.7282,,False,
82,2.701,1,Ben,0.8816,,1.0,0.0,0.0,0.0563,0.9293,0.9401,0.7401,,False,
83,2.734,3,fighter-3,0.4861,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3335,0.0,0.0005,0.7886,0.4828,0.9342,,False,
83,2.734,2,fighter-2,0.7173,,0.0,0.0402,0.0,0.1024,0.9017,0.9657,0.7162,,False,
83,2.734,1,Ben,0.8800,,1.0,0.0,0.0,0.0548,0.9282,0.9352,0.7165,,False,
84,2.768,3,fighter-3,0.4831,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3246,0.0,0.0008,0.7932,0.4679,0.9327,,False,
84,2.768,2,fighter-2,0.7156,,0.0,0.0439,0.0,0.096,0.8967,0.9666,0.7357,,False,
84,2.768,1,Ben,0.8773,,1.0,0.0,0.0,0.0638,0.917,0.9395,0.7071,,False,
85,2.801,3,fighter-3,0.4874,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3287,0.0,0.0015,0.7959,0.4791,0.9351,,False,
85,2.801,2,fighter-2,0.7110,,0.0,0.0592,0.0104,0.1012,0.8971,0.9513,0.7484,,False,
85,2.801,1,Ben,0.8710,,1.0,0.0,0.0069,0.0677,0.9047,0.9309,0.6898,,False,
86,2.834,3,fighter-3,0.4869,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3302,0.0,0.0018,0.7913,0.4779,0.9302,,False,
86,2.834,1,Ben,0.8687,,1.0,0.0,0.0035,0.0527,0.9032,0.9234,0.6699,,False,
87,2.868,3,fighter-3,0.4925,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3168,0.0,0.0013,0.8041,0.4813,0.9343,,False,
87,2.868,1,Ben,0.8692,,1.0,0.0,0.0035,0.0635,0.8988,0.9315,0.6861,,False,
88,2.901,3,fighter-3,0.4963,not_competition_fighter;red_gloves;exclude_reference,0.0,0.316,0.0,0.0018,0.8034,0.4957,0.9408,,False,
88,2.901,1,Ben,0.8673,,1.0,0.0,0.0104,0.0431,0.8963,0.9274,0.719,,False,
89,2.934,3,fighter-3,0.4933,not_competition_fighter;red_gloves;exclude_reference,0.0,0.3158,0.0,0.0015,0.7948,0.4957,0.9415,,False,
89,2.934,2,fighter-2,0.7122,red_gloves,0.0,0.1181,0.0,0.1321,0.9197,0.9326,0.759,,False,
89,2.934,1,Ben,0.8680,,1.0,0.0,0.0035,0.0439,0.8946,0.9325,0.7308,,False,
90,2.968,3,fighter-3,0.4983,not_competition_fighter;red_gloves;exclude_reference,0.0,0.2993,0.0,0.001,0.797,0.5005,0.9429,,False,
90,2.968,2,fighter-2,0.7147,red_gloves,0.0,0.1455,0.0,0.1123,0.9132,0.9443,0.7502,,False,
90,2.968,1,Ben,0.8705,,1.0,0.0,0.0035,0.0397,0.9028,0.9316,0.7581,,False,
91,3.001,1,Ben,0.8696,,1.0,0.0,0.0,0.0466,0.9023,0.9284,0.7494,,False,
92,3.034,1,Ben,0.8676,,1.0,0.0,0.0035,0.0484,0.9089,0.9108,0.7569,,False,
93,3.068,1,Ben,0.8679,,1.0,0.0,0.0035,0.047,0.9129,0.9065,0.7712,,False,
94,3.101,1,Ben,0.8703,,1.0,0.0,0.0035,0.0491,0.9061,0.926,0.7957,,False,
95,3.134,1,Ben,0.8690,,1.0,0.0,0.0035,0.0549,0.9055,0.9215,0.7791,,False,
96,3.168,2,fighter-2,0.6745,red_gloves,0.0,0.1289,0.0,0.087,0.8783,0.8369,0.6815,punch,True,punch
96,3.168,1,Ben,0.8669,,1.0,0.0,0.0,0.0694,0.9033,0.9156,0.7596,,False,
97,3.201,1,Ben,0.8644,,1.0,0.003,0.0,0.0712,0.8939,0.9187,0.7549,,False,
98,3.234,1,Ben,0.8577,,1.0,0.0,0.0104,0.0836,0.881,0.9089,0.7599,,False,
99,3.268,1,Ben,0.8608,,1.0,0.0,0.0521,0.0847,0.8836,0.9181,0.7736,,False,
100,3.301,1,Ben,0.8621,,1.0,0.0017,0.066,0.1118,0.8887,0.9163,0.7888,,False,
101,3.335,1,Ben,0.8620,,1.0,0.0,0.0903,0.1207,0.8829,0.9243,0.7933,,False,
102,3.368,1,Ben,0.8607,,1.0,0.0,0.0486,0.1051,0.8756,0.929,0.7964,,False,
103,3.401,1,Ben,0.8557,,1.0,0.0,0.0,0.0787,0.8652,0.9229,0.7998,,False,
104,3.435,1,Ben,0.8548,,1.0,0.0,0.0,0.0684,0.8548,0.9342,0.8081,,False,
105,3.468,1,Ben,0.8560,,1.0,0.0,0.0,0.0647,0.8553,0.9382,0.7966,,False,
106,3.501,1,Ben,0.8547,,1.0,0.0035,0.0,0.0499,0.8485,0.9427,0.7988,,False,
107,3.535,1,Ben,0.8546,,1.0,0.0081,0.0,0.045,0.8505,0.9391,0.7929,,False,
108,3.568,1,Ben,0.8557,,1.0,0.0,0.0035,0.0402,0.849,0.9461,0.7981,,False,
109,3.601,1,Ben,0.8551,,1.0,0.0,0.0035,0.0285,0.8463,0.9474,0.7915,,False,
110,3.635,1,Ben,0.8562,,1.0,0.0,0.0035,0.0395,0.8539,0.9412,0.7853,,False,
111,3.668,1,Ben,0.8568,,1.0,0.0,0.0,0.0363,0.8498,0.9493,0.7879,,False,
112,3.701,1,Ben,0.8569,,1.0,0.0044,0.0035,0.0424,0.8548,0.9426,0.8057,,False,
113,3.735,1,Ben,0.8608,,1.0,0.0146,0.0,0.0402,0.8576,0.955,0.8045,,False,
114,3.768,1,Ben,0.8582,,1.0,0.001,0.0,0.0318,0.8537,0.9499,0.8156,,False,
115,3.801,1,Ben,0.8574,,1.0,0.0,0.0069,0.0374,0.8548,0.9447,0.8053,,False,
116,3.835,1,Ben,0.8569,,1.0,0.0,0.0312,0.0407,0.8564,0.9407,0.7771,,False,
117,3.868,1,Ben,0.8572,,1.0,0.0,0.0208,0.0441,0.8592,0.938,0.7823,,False,
118,3.901,1,Ben,0.8561,,1.0,0.0063,0.0278,0.0424,0.8594,0.9329,0.7927,,False,
119,3.935,1,Ben,0.8574,,1.0,0.008,0.0382,0.0427,0.8618,0.935,0.8022,,False,
120,3.968,1,Ben,0.8598,,1.0,0.0035,0.0382,0.0504,0.866,0.9388,0.8019,,False,
121,4.001,1,Ben,0.8612,,1.0,0.0152,0.0451,0.0562,0.8668,0.9436,0.8012,,False,
122,4.035,1,Ben,0.8634,,1.0,0.0358,0.0451,0.0515,0.8705,0.9475,0.8036,,False,
123,4.068,1,Ben,0.8649,,1.0,0.0308,0.0833,0.0653,0.8725,0.9509,0.8049,,False,
124,4.101,1,Ben,0.8663,,1.0,0.0447,0.0938,0.0769,0.8757,0.9523,0.8053,,False,
125,4.135,1,Ben,0.8689,,1.0,0.0,0.0729,0.0729,0.8744,0.9652,0.8184,,False,
126,4.168,1,Ben,0.8644,,1.0,0.0,0.0139,0.0838,0.8635,0.9615,0.815,,False,
127,4.202,1,Ben,0.8643,,1.0,0.0,0.0069,0.077,0.8648,0.9593,0.8444,,False,
128,4.235,1,Ben,0.8685,,1.0,0.0,0.0104,0.0911,0.8771,0.9594,0.8531,,False,
129,4.268,1,Ben,0.8588,,1.0,0.0,0.0,0.0781,0.8527,0.9538,0.8541,,False,
130,4.302,1,Ben,0.8595,,1.0,0.0,0.0,0.0811,0.8477,0.9637,0.8605,,False,
131,4.335,1,Ben,0.8643,,1.0,0.0,0.0,0.0664,0.8557,0.9725,0.8659,,False,
132,4.368,1,Ben,0.8706,,1.0,0.0,0.0521,0.0711,0.8786,0.966,0.8658,,False,
133,4.402,1,Ben,0.8700,,1.0,0.0,0.066,0.0625,0.8798,0.962,0.8747,,False,
134,4.435,1,Ben,0.8683,,1.0,0.0124,0.0729,0.0612,0.8784,0.9567,0.8796,,False,
135,4.468,1,Ben,0.8715,,1.0,0.0319,0.0486,0.0541,0.8901,0.9537,0.8757,,False,
136,4.502,1,Ben,0.8710,,1.0,0.0084,0.0,0.0525,0.888,0.9545,0.8782,,False,
137,4.535,1,Ben,0.8735,,1.0,0.0,0.0833,0.061,0.8926,0.9586,0.8799,,False,
138,4.568,1,Ben,0.8749,,1.0,0.0153,0.0208,0.0725,0.8895,0.9685,0.8686,,False,
139,4.602,1,Ben,0.8757,,1.0,0.0,0.0451,0.0723,0.8896,0.972,0.8739,,False,
140,4.635,1,Ben,0.8762,,1.0,0.0,0.0,0.0655,0.8901,0.9733,0.8692,,False,
141,4.668,1,Ben,0.8746,,1.0,0.0,0.0,0.0718,0.8888,0.9682,0.8794,,False,
142,4.702,1,Ben,0.8755,,1.0,0.0,0.0,0.08,0.889,0.972,0.8693,,False,
143,4.735,1,Ben,0.8749,,1.0,0.0,0.0,0.0747,0.8889,0.9696,0.8718,,False,
144,4.768,1,Ben,0.8769,,1.0,0.0,0.0069,0.0919,0.8938,0.9707,0.8622,,False,
145,4.802,1,Ben,0.8771,,1.0,0.0,0.0035,0.0937,0.8936,0.9718,0.8541,,False,
146,4.835,1,Ben,0.8781,,1.0,0.0049,0.0,0.1031,0.8976,0.9706,0.8349,,False,
147,4.868,1,Ben,0.8790,,1.0,0.0,0.0,0.1031,0.8997,0.9713,0.8303,,False,
148,4.902,1,Ben,0.8806,,1.0,0.0,0.0035,0.1196,0.9011,0.976,0.8306,,False,
149,4.935,1,Ben,0.8801,,1.0,0.0,0.0,0.1125,0.8996,0.9761,0.8313,,False,
150,4.968,1,Ben,0.8789,,1.0,0.0,0.0,0.1022,0.8974,0.9739,0.8337,,False,
151,5.002,1,Ben,0.8776,,1.0,0.0,0.0,0.097,0.8956,0.9714,0.8362,,False,
152,5.035,1,Ben,0.8777,,1.0,0.0035,0.0,0.089,0.8968,0.9701,0.8408,,False,
153,5.068,1,Ben,0.8788,,1.0,0.0,0.1042,0.069,0.8973,0.9737,0.8471,,False,
154,5.102,1,Ben,0.8770,,1.0,0.0,0.1181,0.0581,0.895,0.9694,0.8334,,False,
155,5.135,1,Ben,0.8765,,1.0,0.0,0.066,0.0637,0.8995,0.9612,0.8349,,False,
156,5.169,1,Ben,0.8785,,1.0,0.0,0.0625,0.0609,0.8994,0.9694,0.8471,,False,
157,5.202,1,Ben,0.8789,,1.0,0.0,0.0,0.0533,0.9004,0.97,0.8533,,False,
158,5.235,1,Ben,0.8818,,1.0,0.0,0.0,0.0297,0.9163,0.9596,0.8677,,False,
159,5.269,1,Ben,0.8861,,1.0,0.0035,0.0,0.0214,0.9241,0.9661,0.8594,,False,
160,5.302,1,Ben,0.8881,,1.0,0.0,0.0,0.0208,0.9309,0.9649,0.8669,,False,
161,5.335,1,Ben,0.8866,,1.0,0.0029,0.0,0.0177,0.945,0.9388,0.8625,,False,
162,5.369,1,Ben,0.8888,,1.0,0.0,0.0,0.0192,0.9463,0.9459,0.8505,,False,
163,5.402,1,Ben,0.8938,,1.0,0.0,0.0,0.0211,0.9531,0.9574,0.8672,,False,
164,5.435,1,Ben,0.8934,,1.0,0.006,0.0,0.0266,0.9606,0.945,0.8649,,False,
165,5.469,1,Ben,0.8950,,1.0,0.0,0.0,0.0317,0.9617,0.9501,0.8516,,False,
166,5.502,1,Ben,0.8962,,1.0,0.0,0.0,0.0293,0.9641,0.9516,0.8384,,False,
167,5.535,1,Ben,0.8959,,1.0,0.0,0.0069,0.0304,0.9641,0.9503,0.8434,,False,
168,5.569,1,Ben,0.9000,,1.0,0.0028,0.0,0.0407,0.9621,0.9703,0.8474,,False,
169,5.602,1,Ben,0.9003,,1.0,0.0,0.0035,0.0316,0.9652,0.9672,0.8426,,False,
170,5.635,1,Ben,0.9007,,1.0,0.0035,0.0,0.0358,0.9657,0.968,0.8563,,False,
171,5.669,1,Ben,0.8982,,1.0,0.0208,0.0,0.029,0.9514,0.9782,0.8698,,False,
172,5.702,1,Ben,0.9014,,1.0,0.0615,0.0,0.0322,0.9595,0.9799,0.8762,,False,
173,5.735,1,Ben,0.8989,,1.0,0.0581,0.0035,0.0334,0.9554,0.9754,0.8753,,False,
174,5.769,1,Ben,0.8971,,1.0,0.0551,0.0035,0.0395,0.9519,0.9727,0.8734,,False,
175,5.802,1,Ben,0.8959,,1.0,0.0588,0.0,0.0328,0.9431,0.98,0.8803,,False,
176,5.835,1,Ben,0.8957,,1.0,0.0556,0.0,0.0322,0.942,0.9809,0.8787,,False,
177,5.869,1,Ben,0.8933,,1.0,0.0486,0.0035,0.0351,0.9389,0.9755,0.8948,,False,
178,5.902,1,Ben,0.8913,,1.0,0.0451,0.0,0.0386,0.9336,0.9743,0.8963,,False,
179,5.935,1,Ben,0.8914,,1.0,0.0521,0.0104,0.0432,0.9426,0.9623,0.8893,,False,
180,5.969,1,Ben,0.8925,,1.0,0.0729,0.0035,0.0422,0.9433,0.9659,0.8875,,False,
181,6.002,1,Ben,0.8931,,1.0,0.0486,0.0069,0.0395,0.9463,0.9638,0.8859,,False,
182,6.036,1,Ben,0.8927,,1.0,0.0486,0.0035,0.0461,0.9438,0.9658,0.8858,,False,
183,6.069,1,Ben,0.8930,,1.0,0.0382,0.0,0.0448,0.9444,0.9663,0.8879,,False,
184,6.102,1,Ben,0.8954,,1.0,0.0312,0.0035,0.0523,0.9487,0.9701,0.8892,,False,
185,6.136,1,Ben,0.8921,,1.0,0.0208,0.0035,0.0504,0.946,0.9602,0.8964,,False,
186,6.169,1,Ben,0.8980,,1.0,0.0104,0.0104,0.029,0.9529,0.9751,0.8912,,False,
187,6.202,1,Ben,0.8977,,1.0,0.0134,0.0069,0.0261,0.9542,0.9721,0.8839,,False,
188,6.236,1,Ben,0.8954,,1.0,0.0102,0.0,0.0237,0.9549,0.9616,0.8752,,False,
189,6.269,1,Ben,0.8933,,1.0,0.0132,0.0035,0.0217,0.9546,0.9531,0.8725,,False,
190,6.302,1,Ben,0.8955,,1.0,0.0032,0.0035,0.0204,0.9552,0.9612,0.8642,,False,
191,6.336,1,Ben,0.8955,,1.0,0.0065,0.0035,0.0209,0.955,0.9616,0.8619,,False,
192,6.369,1,Ben,0.8956,,1.0,0.0017,0.0035,0.0187,0.955,0.9619,0.8583,,False,
193,6.402,1,Ben,0.8938,,1.0,0.006,0.0,0.0232,0.9549,0.9546,0.8522,,False,
194,6.436,1,Ben,0.8942,,1.0,0.0056,0.0035,0.0288,0.9552,0.956,0.8483,,False,
195,6.469,1,Ben,0.8932,,1.0,0.0056,0.0,0.0269,0.954,0.9533,0.8478,,False,
196,6.502,1,Ben,0.8928,,1.0,0.0054,0.0,0.0283,0.9484,0.9598,0.8551,,False,
197,6.536,1,Ben,0.8923,,1.0,0.0056,0.0035,0.0277,0.9461,0.961,0.8545,,False,
198,6.569,1,Ben,0.8931,,1.0,0.0088,0.0035,0.0288,0.9465,0.9638,0.8551,,False,
199,6.602,1,Ben,0.8908,,1.0,0.009,0.0035,0.0258,0.9407,0.9623,0.8633,,False,
200,6.636,1,Ben,0.8915,,1.0,0.0199,0.0,0.0328,0.9434,0.9613,0.8562,,False,
201,6.669,1,Ben,0.8880,,1.0,0.0243,0.0,0.0369,0.9354,0.9583,0.8496,,False,
202,6.702,1,Ben,0.8868,,1.0,0.0347,0.0035,0.0358,0.932,0.9582,0.8552,,False,
203,6.736,1,Ben,0.8847,,1.0,0.0104,0.0035,0.0391,0.9268,0.9565,0.8581,,False,
204,6.769,1,Ben,0.8871,,1.0,0.0139,0.0035,0.0397,0.9299,0.9621,0.863,,False,
205,6.802,1,Ben,0.8874,,1.0,0.0174,0.0174,0.0416,0.9303,0.963,0.8652,,False,
206,6.836,1,Ben,0.8867,,1.0,0.0139,0.0104,0.0435,0.9318,0.9577,0.8581,,False,
207,6.869,1,Ben,0.8880,,1.0,0.0069,0.0139,0.0504,0.9318,0.9633,0.8464,,False,
208,6.902,1,Ben,0.8874,,1.0,0.0069,0.0069,0.0567,0.9311,0.9618,0.8493,,False,
209,6.936,1,Ben,0.8893,,1.0,0.0069,0.0069,0.0504,0.9376,0.9605,0.8447,,False,
210,6.969,1,Ben,0.8911,,1.0,0.0035,0.0069,0.0461,0.9385,0.9667,0.8564,,False,
211,7.003,1,Ben,0.8932,,1.0,0.0312,0.0069,0.0486,0.9427,0.9696,0.8508,,False,
212,7.036,1,Ben,0.8930,,1.0,0.0312,0.0069,0.0474,0.9424,0.9692,0.8516,,False,
213,7.069,1,Ben,0.8953,,1.0,0.0208,0.0104,0.039,0.9457,0.9742,0.865,,False,
214,7.103,1,Ben,0.8982,,1.0,0.0414,0.0069,0.0509,0.9479,0.983,0.8638,,False,
215,7.136,1,Ben,0.8976,,1.0,0.0312,0.0069,0.0577,0.9465,0.9825,0.8658,,False,
216,7.169,1,Ben,0.8946,,1.0,0.0312,0.0069,0.0582,0.9447,0.9726,0.8705,,False,
217,7.203,1,Ben,0.8964,,1.0,0.0382,0.0035,0.0577,0.945,0.9796,0.8762,,False,
218,7.236,1,Ben,0.8981,,1.0,0.0241,0.0104,0.0556,0.9492,0.9806,0.8657,,False,
219,7.269,1,Ben,0.8977,,1.0,0.0204,0.0104,0.058,0.9491,0.9791,0.864,,False,
220,7.303,1,Ben,0.8969,,1.0,0.0206,0.0104,0.0486,0.9478,0.9775,0.8614,,False,
221,7.336,1,Ben,0.8968,,1.0,0.0171,0.0139,0.0486,0.9478,0.9771,0.8609,,False,
222,7.369,1,Ben,0.8952,,1.0,0.0206,0.0139,0.0539,0.944,0.976,0.8603,,False,
223,7.403,1,Ben,0.8929,,1.0,0.0139,0.0139,0.0531,0.9361,0.9777,0.8629,,False,
224,7.436,1,Ben,0.8919,,1.0,0.0174,0.0035,0.0531,0.9334,0.9772,0.863,,False,
225,7.469,1,Ben,0.8894,,1.0,0.0171,0.0035,0.0497,0.933,0.9673,0.8614,,False,
226,7.503,1,Ben,0.8834,,1.0,0.0104,0.0069,0.0492,0.9206,0.96,0.8638,,False,
227,7.536,1,Ben,0.8814,,1.0,0.0208,0.0174,0.0486,0.9112,0.9649,0.865,,False,
228,7.569,1,Ben,0.8782,,1.0,0.0174,0.0069,0.0455,0.9061,0.9587,0.8591,,False,
229,7.603,1,Ben,0.8698,,1.0,0.0139,0.0139,0.0492,0.8841,0.9551,0.8596,,False,
230,7.636,1,Ben,0.8695,,1.0,0.0035,0.0139,0.0498,0.8793,0.9607,0.8544,,False,
231,7.669,1,Ben,0.8672,,1.0,0.0417,0.0,0.0466,0.8731,0.9598,0.8463,,False,
232,7.703,1,Ben,0.8673,,1.0,0.0382,0.0035,0.0538,0.873,0.9604,0.8326,,False,
233,7.736,1,Ben,0.8668,,1.0,0.0035,0.0243,0.0417,0.8652,0.9694,0.8443,,False,
234,7.769,1,Ben,0.8647,,1.0,0.0174,0.0069,0.0346,0.8658,0.9597,0.8299,,False,
235,7.803,1,Ben,0.8635,,1.0,0.0035,0.0208,0.0401,0.8682,0.9514,0.818,,False,
236,7.836,1,Ben,0.8589,,1.0,0.0,0.0208,0.0397,0.8536,0.9528,0.8144,,False,
237,7.87,1,Ben,0.8615,,1.0,0.0,0.0035,0.0308,0.8618,0.952,0.8084,,False,
238,7.903,1,Ben,0.8605,,1.0,0.0,0.0,0.0148,0.8593,0.9515,0.8268,,False,
239,7.936,1,Ben,0.8586,,1.0,0.0,0.0,0.0141,0.8587,0.9442,0.832,,False,
240,7.97,1,Ben,0.8595,,1.0,0.0,0.0139,0.0136,0.8625,0.9427,0.8463,,False,
241,8.003,1,Ben,0.8566,,1.0,0.0,0.0,0.0155,0.8633,0.9296,0.8692,,False,
242,8.036,1,Ben,0.8564,,1.0,0.0,0.0,0.0131,0.8734,0.9145,0.8723,,False,
243,8.07,1,Ben,0.8685,,1.0,0.0,0.0,0.0345,0.8905,0.9405,0.8551,,False,
244,8.103,1,Ben,0.8628,,1.0,0.0,0.0,0.1233,0.9068,0.8939,0.8411,,False,
245,8.136,1,Ben,0.8635,,1.0,0.0,0.0069,0.1517,0.9112,0.8902,0.857,,False,
246,8.17,1,Ben,0.8665,,1.0,0.0,0.0278,0.1516,0.9165,0.8954,0.8505,,False,
247,8.203,1,Ben,0.8692,,1.0,0.0,0.0278,0.1188,0.9165,0.9067,0.8355,,False,
248,8.236,1,Ben,0.8718,,1.0,0.0,0.0243,0.1025,0.9185,0.9147,0.8377,,False,
249,8.27,1,Ben,0.8701,,1.0,0.0,0.0139,0.0999,0.9097,0.9198,0.8319,,False,
250,8.303,1,Ben,0.8667,,1.0,0.0,0.0104,0.0693,0.9078,0.9087,0.8247,,False,
251,8.336,1,Ben,0.8681,,1.0,0.0,0.0,0.0481,0.9059,0.9172,0.8223,,False,
252,8.37,1,Ben,0.8672,,1.0,0.0,0.0035,0.0514,0.9036,0.9167,0.8269,,False,
253,8.403,1,Ben,0.8650,,1.0,0.0,0.0,0.0223,0.9047,0.9058,0.8161,,False,
254,8.436,1,Ben,0.8639,,1.0,0.0,0.0,0.0114,0.8984,0.91,0.8009,,False,
255,8.47,1,Ben,0.8655,,1.0,0.0,0.0,0.0074,0.8995,0.9151,0.8035,,False,
259,8.603,8,Ben,0.5931,,0.0,0.0476,0.0,0.1051,0.9198,0.7003,0.883,,False,
260,8.636,8,Ben,0.6876,,0.0,0.0532,0.0,0.1152,0.9196,0.7287,0.8954,,False,
266,8.837,1,Ben,0.7508,,1.0,0.0,0.0035,0.006,0.9162,0.8666,0.8053,,False,
267,8.87,1,Ben,0.8614,,1.0,0.0,0.0,0.0013,0.9269,0.8593,0.8339,,False,
268,8.903,1,Ben,0.8598,,1.0,0.0,0.0,0.0006,0.9252,0.8553,0.8208,,False,
269,8.937,1,Ben,0.8617,,1.0,0.0,0.0,0.0018,0.9254,0.8629,0.8148,,False,
270,8.97,1,Ben,0.8665,,1.0,0.0,0.0,0.0106,0.9285,0.8784,0.7992,,False,
271,9.003,1,Ben,0.8648,,1.0,0.0,0.0,0.0089,0.9138,0.8923,0.7978,,False,
272,9.037,1,Ben,0.8656,,1.0,0.0,0.0,0.008,0.9096,0.9014,0.8161,,False,
273,9.07,1,Ben,0.8681,,1.0,0.0,0.0,0.0119,0.8982,0.9281,0.8074,,False,
274,9.103,1,Ben,0.8683,,1.0,0.0,0.0,0.0041,0.8941,0.9346,0.7923,,False,
275,9.137,1,Ben,0.8597,,1.0,0.0,0.0,0.0022,0.888,0.9073,0.7615,,False,
276,9.17,1,Ben,0.8762,,1.0,0.0,0.0035,0.0179,0.9115,0.9429,0.7735,,False,
277,9.203,1,Ben,0.8813,,1.0,0.0,0.0,0.0152,0.9209,0.9508,0.7842,,False,
278,9.237,1,Ben,0.8825,,1.0,0.0,0.0,0.0114,0.9255,0.9491,0.7746,,False,
279,9.27,1,Ben,0.8816,,1.0,0.0,0.0139,0.015,0.9239,0.9478,0.7736,,False,
280,9.303,1,Ben,0.8808,,1.0,0.0,0.0208,0.0386,0.9243,0.9438,0.789,,False,
281,9.337,1,Ben,0.8821,,1.0,0.0,0.0243,0.0489,0.9305,0.9406,0.7729,,False,
282,9.37,1,Ben,0.8847,,1.0,0.0,0.0208,0.0622,0.9392,0.9389,0.7708,,False,
283,9.403,1,Ben,0.8860,,1.0,0.0,0.0077,0.0605,0.9432,0.939,0.7782,,False,
284,9.437,1,Ben,0.8906,,1.0,0.0,0.0204,0.0603,0.9529,0.9443,0.7686,,False,
285,9.47,1,Ben,0.8864,,1.0,0.0,0.0077,0.0516,0.9417,0.9424,0.7601,,False,
286,9.503,1,Ben,0.8960,,1.0,0.0,0.0128,0.045,0.9639,0.9512,0.7655,,False,
287,9.537,1,Ben,0.8988,,1.0,0.0,0.0,0.0311,0.9698,0.9546,0.7531,,False,
288,9.57,1,Ben,0.8968,,1.0,0.0,0.0,0.0271,0.9674,0.9496,0.7668,,False,
289,9.603,1,Ben,0.8983,,1.0,0.0,0.0,0.032,0.9685,0.954,0.7653,,False,
290,9.637,1,Ben,0.8988,,1.0,0.0,0.0,0.0284,0.9683,0.9566,0.7686,,False,
291,9.67,1,Ben,0.8979,,1.0,0.0,0.0,0.0293,0.9627,0.9606,0.7696,,False,
292,9.703,1,Ben,0.8967,,1.0,0.0,0.0,0.043,0.9613,0.9579,0.7646,,False,
293,9.737,1,Ben,0.8974,,1.0,0.0,0.0,0.035,0.962,0.9598,0.777,,False,
294,9.77,1,Ben,0.8981,,1.0,0.0,0.0,0.0415,0.9622,0.9621,0.7893,,False,
295,9.804,1,Ben,0.8993,,1.0,0.0,0.023,0.043,0.967,0.9606,0.7849,,False,
296,9.837,1,Ben,0.8979,,1.0,0.0,0.0,0.0399,0.9658,0.9562,0.7668,,False,
297,9.87,1,Ben,0.9007,,1.0,0.0,0.0,0.0302,0.9694,0.9631,0.7561,,False,
