frame,timestamp_seconds,track_id,selected_track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,blue_torso_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
3471,115.667,57,44,fighter-57,5.3525,"[854, 350, 965, 652]","[[908.025390625, 373.69205729166663], [903.1100260416667, 370.25130208333337], [914.4153645833333, 370.25130208333337], [896.228515625, 375.16666666666663], [921.296875, 376.14973958333337], [877.05859375, 409.08268229166663], [938.0091145833333, 414.48958333333337], [861.8209635416666, 453.8125], [949.314453125, 464.62630208333326], [865.7532552083334, 482.81315104166674], [954.7213541666667, 504.44075520833337], [891.8046875, 484.28776041666674], [924.7376302083333, 484.779296875], [896.7200520833333, 559.4928385416666], [929.1614583333333, 550.1536458333334], [905.5677083333333, 631.7486979166666], [933.09375, 604.7141927083334]]",0.5626,0.3368,0.0258,0.1409,0.4366,0.3861,0.7373,0.7507,0.8946,0.0,0.7516,0.7516,False,0.0,False,0.0,0.76,0.5626,0.3368,0.0258,0.1409,0.8946,False,0.0,0.7516,0.7516,False,0.0,0.0,0.667,0.0,-0.1241,False,False,not_active_fighter_pair,candidate,0.0,0.0755,13.7284,1.8887,-13.0944,1.3967,0.8507,1.0095,1.5137,0.0,0.03,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3471,115.667,44,44,Gabriel,4.6487,"[734, 323, 814, 511]","[[770.6341145833334, 338.0546875], [774.6119791666666, 334.9947916666667], [769.41015625, 334.6888020833333], [783.1796875, 337.7486979166667], [768.7981770833334, 338.0546875], [795.11328125, 358.25], [764.8203125, 361.3098958333333], [800.62109375, 389.4609375], [761.1484375, 388.8489583333333], [799.3971354166666, 418.22395833333337], [755.3346354166666, 407.51432291666663], [783.4856770833334, 408.43229166666663], [766.9622395833334, 408.43229166666663], [792.0533854166666, 454.02473958333337], [762.06640625, 451.8828125], [803.6809895833334, 494.109375], [755.640625, 488.90755208333337]]",0.0,0.7402,0.0,0.0156,0.786,0.0226,0.7227,0.8126,0.9355,1.0,0.7793,0.7793,False,0.0,False,0.0,0.8841,0.0,0.7402,0.0,0.0156,0.9355,False,0.0,0.7793,0.7793,False,0.0,1.0,0.9505,1.0,0.1003,False,False,,confirmed,0.085,0.0944,10.8484,9.7245,1.0201,1.1333,1.0173,1.0311,2.1419,0.0383,0.0579,0.6959,-0.046,0.7539,-0.9324,0.6959,False,0,0,0,0,True,True,,False,below_threshold,
3471,115.667,19,44,fighter-19,4.4585,"[598, 345, 676, 566]","[[637.0, 367.7330729166667], [637.0, 363.4166666666667], [636.6402994791666, 363.7763671875], [620.0940755208334, 362.3375651041667], [630.1656901041666, 363.7763671875], [603.5478515625, 387.15690104166663], [630.525390625, 386.79720052083337], [606.0657552083334, 410.53743489583337], [650.6686197916666, 409.81803385416663], [635.2014973958334, 409.81803385416663], [665.056640625, 411.2568359375], [615.7776692708334, 440.75227864583337], [630.525390625, 441.11197916666663], [639.158203125, 492.189453125], [631.2447916666666, 495.4267578125], [653.9059244791666, 538.2311197916666], [619.734375, 548.302734375]]",0.1521,0.6352,0.0,0.095,0.6385,0.0028,0.7308,0.8767,0.875,1.0,0.7926,0.7926,False,0.0,False,0.0,0.7838,0.1521,0.6352,0.0,0.095,0.875,False,0.0,0.7926,0.7926,False,0.0,1.0,0.6763,0.0,-0.1003,False,True,red_glove,candidate,0.2291,0.1079,15.5221,32.8038,2.7494,9.1972,1.0695,1.0963,2.1582,0.078,0.0557,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3472,115.7,64,44,fighter-64,4.6876,"[535, 348, 604, 510]","[[572.927734375, 363.873046875], [575.828125, 361.236328125], [570.818359375, 360.4453125], [578.201171875, 362.02734375], [564.2265625, 358.599609375], [583.474609375, 375.2109375], [551.04296875, 374.419921875], [592.17578125, 398.150390625], [542.341796875, 398.4140625], [601.404296875, 419.771484375], [540.49609375, 422.14453125], [578.46484375, 416.87109375], [558.953125, 418.716796875], [585.3203125, 454.83984375], [558.162109375, 457.212890625], [586.375, 487.0078125], [555.525390625, 496.5]]",0.0201,0.309,0.0,0.0106,0.3294,0.498,0.7536,0.8125,0.9496,1.0,0.9143,0.9143,False,0.0,False,0.0,0.7395,0.0201,0.309,0.0,0.0106,0.9496,False,0.0,0.9143,0.9143,False,0.0,1.0,0.5222,0.0,-0.146,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
3472,115.7,57,44,fighter-57,5.3547,"[853, 350, 964, 652]","[[907.5169270833333, 374.18359375], [902.6015625, 370.74283854166663], [913.9069010416667, 370.74283854166663], [895.7200520833333, 376.14973958333337], [920.7884114583333, 376.64127604166663], [876.5501302083334, 409.57421875], [937.9921875, 414.98111979166663], [861.8040364583334, 453.8125], [948.314453125, 464.134765625], [865.2447916666666, 482.32161458333326], [953.2298177083333, 503.94921875], [891.7877604166667, 484.779296875], [924.2291666666667, 485.27083333333326], [895.7200520833333, 559.0013020833334], [927.1783854166667, 549.1705729166666], [904.076171875, 630.765625], [928.1614583333333, 603.2395833333334]]",0.6121,0.3171,0.0186,0.1476,0.4348,0.3671,0.7324,0.7481,0.8956,0.0,0.7553,0.7553,False,0.0,False,0.0,0.759,0.6121,0.3171,0.0186,0.1476,0.8956,False,0.0,0.7553,0.7553,False,0.0,0.0,0.6668,0.0,-0.1265,False,False,not_active_fighter_pair,candidate,0.0,0.0477,10.749,2.7733,-11.1872,2.7327,0.8681,1.0393,0.9538,0.0,0.0567,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3472,115.7,44,44,Gabriel,4.6051,"[734, 323, 814, 511]","[[772.4700520833334, 338.0546875], [776.4479166666666, 334.9947916666667], [771.24609375, 334.6888020833333], [784.4036458333334, 338.0546875], [771.24609375, 337.7486979166667], [796.6432291666666, 358.25], [767.2682291666666, 359.16796875], [802.7630208333334, 389.4609375], [763.2903645833334, 387.625], [801.5390625, 417.61197916666663], [757.1705729166666, 408.12630208333337], [785.6276041666666, 408.73828125], [769.1041666666666, 408.12630208333337], [793.27734375, 454.02473958333337], [763.2903645833334, 451.8828125], [803.6809895833334, 494.109375], [755.640625, 488.90755208333337]]",0.0,0.748,0.0,0.0154,0.7701,0.0235,0.7227,0.8104,0.941,1.0,0.7796,0.7796,False,0.0,False,0.0,0.8855,0.0,0.748,0.0,0.0154,0.941,False,0.0,0.7796,0.7796,False,0.0,1.0,0.9514,1.0,0.1001,False,False,,confirmed,0.0369,0.033,11.0972,9.7964,0.4434,0.3958,1.0075,1.0106,2.4479,0.0383,0.0657,0.6912,-0.048,0.7596,-0.9522,0.6912,False,0,0,0,0,True,True,,False,below_threshold,
3472,115.7,19,44,fighter-19,4.4521,"[598, 345, 678, 566]","[[637.6402994791666, 368.0927734375], [638.0, 364.1360677083333], [638.0, 364.1360677083333], [621.0940755208334, 362.697265625], [632.2447916666666, 364.4957682291667], [604.1881510416666, 388.595703125], [632.2447916666666, 387.5166015625], [609.2239583333334, 414.13444010416663], [653.8268229166666, 410.177734375], [636.5611979166666, 410.53743489583337], [666.4163411458334, 410.89713541666663], [618.2164713541666, 441.11197916666663], [633.68359375, 441.11197916666663], [639.4388020833334, 493.2685546875], [634.7626953125, 495.4267578125], [653.107421875, 539.3102213541666], [619.6552734375, 546.8639322916666]]",0.1264,0.6602,0.0,0.0892,0.6534,0.002,0.721,0.8764,0.8798,1.0,0.7918,0.7918,False,0.0,False,0.0,0.7854,0.1264,0.6602,0.0,0.0892,0.8798,False,0.0,0.7918,0.7918,False,0.0,1.0,0.6811,0.0,-0.1001,False,True,red_glove,candidate,0.0,0.0222,6.0256,21.8876,-10.8401,4.7161,0.783,1.0474,0.4443,0.0726,0.0454,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3473,115.733,64,44,fighter-64,4.5783,"[533, 349, 604, 510]","[[571.1204427083334, 364.5130208333333], [574.2649739583334, 361.6305338541667], [569.0240885416666, 361.1064453125], [576.6233723958334, 362.4166666666667], [562.4729817708334, 359.7962239583333], [581.6022135416666, 376.04296875], [549.3707682291666, 375.2568359375], [589.4635416666666, 398.5787760416667], [539.6751302083334, 399.3649088541667], [599.4212239583334, 420.06640625], [538.626953125, 422.94889322916663], [575.5751953125, 417.97005208333337], [556.9700520833334, 419.54231770833337], [582.650390625, 455.18033854166663], [556.1839192708334, 457.27669270833337], [583.9606119791666, 485.83951822916663], [554.6116536458334, 496.05924479166663]]",0.0,0.1888,0.0,0.011,0.3294,0.5012,0.7503,0.8304,0.9528,1.0,0.9102,0.9102,False,0.0,False,0.0,0.7441,0.0,0.1888,0.0,0.011,0.9528,False,0.0,0.9102,0.9102,False,0.0,1.0,0.5228,0.0,-0.1442,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
3473,115.733,57,44,fighter-57,5.38,"[853, 351, 962, 652]","[[907.0100911458333, 375.103515625], [902.6009114583333, 371.18424479166663], [913.8688151041667, 371.18424479166663], [895.2522786458333, 376.5732421875], [920.7275390625, 377.06315104166663], [876.1458333333334, 409.88704427083337], [937.3844401041667, 415.27604166666663], [861.4485677083334, 453.48893229166663], [947.6725260416667, 463.77701822916663], [864.8779296875, 480.923828125], [952.0817057291667, 503.45963541666674], [891.3330078125, 484.35319010416663], [923.6669921875, 484.35319010416663], [895.2522786458333, 558.3294270833333], [925.13671875, 548.0413411458333], [903.0908203125, 629.8561197916667], [925.13671875, 602.9111328125]]",0.5738,0.345,0.0125,0.1278,0.4274,0.3647,0.7308,0.7379,0.8979,0.0,0.7323,0.7323,False,0.0,False,0.0,0.7564,0.5738,0.345,0.0125,0.1278,0.8979,False,0.0,0.7323,0.7323,False,0.0,0.0,0.6646,0.0,-0.1319,False,False,not_active_fighter_pair,candidate,0.0,0.0125,9.2577,4.75,-10.5748,0.1504,0.8718,1.0021,2.4398,0.0,0.0783,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3473,115.733,44,44,Gabriel,4.4862,"[734, 323, 814, 510]","[[774.0, 338.5833333333333], [777.65234375, 335.2353515625], [772.4781901041666, 335.2353515625], [786.4788411458334, 338.2789713541667], [772.173828125, 338.2789713541667], [798.3489583333334, 358.0625], [767.6083984375, 359.2799479166667], [805.3492838541666, 389.41178385416663], [763.9560546875, 389.41178385416663], [803.8274739583334, 417.4130859375], [757.8688151041666, 409.1953125], [788.0006510416666, 409.49967447916663], [770.6520182291666, 409.49967447916663], [795.3053385416666, 454.54524739583326], [763.9560546875, 451.80598958333326], [803.5231119791666, 494.72102864583326], [755.4339192708334, 488.93815104166674]]",0.0,0.7207,0.0,0.0189,0.7674,0.0232,0.7308,0.8125,0.9441,1.0,0.7955,0.7955,False,0.0,False,0.0,0.8883,0.0,0.7207,0.0,0.0189,0.9441,False,0.0,0.7955,0.7955,False,0.0,1.0,0.9522,1.0,0.1022,False,False,,confirmed,0.1166,0.0767,11.3324,9.97,1.3997,0.9201,1.024,1.0248,2.2607,0.0423,0.0752,0.6902,-0.0486,0.7647,-0.9489,0.6902,False,0,0,0,0,True,True,,False,below_threshold,
3473,115.733,19,44,fighter-19,4.3396,"[598, 345, 679, 567]","[[639.22265625, 368.197265625], [639.583984375, 364.583984375], [639.583984375, 364.9453125], [622.6015625, 363.138671875], [633.080078125, 364.583984375], [605.98046875, 388.79296875], [633.802734375, 386.986328125], [608.509765625, 408.666015625], [655.84375, 410.111328125], [634.88671875, 412.279296875], [668.490234375, 411.556640625], [620.43359375, 442.26953125], [635.609375, 442.26953125], [639.583984375, 493.939453125], [637.77734375, 495.74609375], [651.5078125, 540.912109375], [620.43359375, 545.970703125]]",0.1559,0.6406,0.0,0.0793,0.6681,0.0016,0.7161,0.8829,0.88,1.0,0.7741,0.7741,False,0.0,False,0.0,0.7861,0.1559,0.6406,0.0,0.0793,0.88,False,0.0,0.7741,0.7741,False,0.0,1.0,0.6809,0.0,-0.1022,False,True,red_glove,candidate,0.1276,0.1084,12.2812,9.2897,1.531,4.4609,1.0374,1.0451,2.168,0.0727,0.0455,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3474,115.767,64,44,fighter-64,4.5864,"[530, 347, 605, 510]","[[570.1529947916666, 364.828125], [572.8059895833334, 361.9098307291667], [567.7652994791666, 361.3792317708333], [574.9283854166666, 362.7057291666667], [560.6022135416666, 360.5833333333333], [579.9690755208334, 375.970703125], [548.3984375, 375.7054036458333], [586.3362630208334, 399.31705729166663], [537.255859375, 399.58235677083337], [597.2135416666666, 420.01041666666663], [536.1946614583334, 423.98990885416663], [574.1324869791666, 417.88802083333337], [553.9697265625, 419.47981770833337], [581.2955729166666, 455.82584635416674], [555.5615234375, 456.88704427083326], [581.2955729166666, 485.53938802083326], [553.9697265625, 496.947265625]]",0.0143,0.2347,0.0,0.0312,0.3349,0.5087,0.7438,0.8486,0.9514,1.0,0.9096,0.9096,False,0.0,False,0.0,0.746,0.0143,0.2347,0.0,0.0312,0.9514,False,0.0,0.9096,0.9096,False,0.0,1.0,0.521,0.0,-0.1407,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
3474,115.767,57,44,fighter-57,5.2738,"[853, 351, 961, 652]","[[907.0, 375.103515625], [902.1009114583333, 371.18424479166663], [912.87890625, 371.67415364583337], [895.2421875, 377.06315104166663], [920.2275390625, 377.55305989583337], [876.1357421875, 409.88704427083337], [937.3743489583333, 415.76595052083337], [861.4384765625, 454.46875], [946.6826171875, 463.77701822916663], [864.8678385416666, 482.3935546875], [950.6018880208333, 503.45963541666674], [890.8330078125, 483.86328125], [923.1669921875, 484.35319010416663], [894.2623697916667, 556.8597005208333], [923.6569010416667, 548.0413411458333], [902.1009114583333, 628.3863932291667], [923.1669921875, 601.9313151041667]]",0.6114,0.2963,0.005,0.128,0.4232,0.3651,0.7259,0.7363,0.8987,0.0,0.7366,0.7366,False,0.0,False,0.0,0.7553,0.6114,0.2963,0.005,0.128,0.8987,False,0.0,0.7366,0.7366,False,0.0,0.0,0.6638,0.0,-0.1314,False,False,not_active_fighter_pair,candidate,0.0,0.0,4.3647,4.5872,-5.3643,-3.2347,0.9319,0.9782,2.9329,0.0,0.0707,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3474,115.767,44,44,Gabriel,4.5499,"[734, 324, 816, 510]","[[775.0, 338.591796875], [778.935546875, 335.564453125], [773.7890625, 334.958984375], [787.412109375, 338.591796875], [773.486328125, 337.986328125], [799.521484375, 357.966796875], [768.33984375, 359.177734375], [806.787109375, 389.75390625], [765.3125, 388.240234375], [806.181640625, 417.60546875], [759.560546875, 407.3125], [789.833984375, 411.248046875], [771.97265625, 411.248046875], [796.494140625, 455.447265625], [763.798828125, 452.1171875], [802.8515625, 494.802734375], [755.322265625, 489.05078125]]",0.0,0.7305,0.0,0.02,0.7546,0.0261,0.7357,0.808,0.942,1.0,0.7952,0.7952,False,0.0,False,0.0,0.8867,0.0,0.7305,0.0,0.02,0.942,False,0.0,0.7952,0.7952,False,0.0,1.0,0.9502,1.0,0.0959,False,False,,confirmed,0.0,0.0207,10.7515,9.7712,-0.061,0.2488,0.999,1.0066,4.375,0.0423,0.0764,0.6936,-0.0482,0.7745,-0.9898,0.6936,False,0,0,0,0,True,True,,False,below_threshold,
3474,115.767,19,44,fighter-19,4.4379,"[599, 346, 680, 567]","[[640.5791015625, 368.013671875], [640.9388020833334, 364.4166666666667], [640.9388020833334, 364.4166666666667], [623.6731770833334, 363.3375651041667], [634.8238932291666, 364.7763671875], [607.8463541666666, 387.79720052083337], [635.18359375, 386.71809895833337], [598.1344401041666, 403.26432291666663], [654.9671223958334, 408.30013020833337], [625.1119791666666, 420.17024739583337], [668.9954427083334, 410.45833333333337], [622.9537760416666, 444.27018229166663], [638.0611979166666, 443.55078125], [638.4208984375, 495.70735677083337], [644.8955078125, 493.90885416666663], [650.6507161458334, 541.3893229166666], [622.5940755208334, 543.5475260416666]]",0.1821,0.7051,0.0,0.0732,0.6963,0.0048,0.7096,0.9028,0.8816,1.0,0.7918,0.7918,False,0.0,False,0.0,0.7909,0.1821,0.7051,0.0,0.0732,0.8816,False,0.0,0.7918,0.7918,False,0.0,1.0,0.6836,0.0,-0.0959,False,True,red_glove,candidate,0.0,0.0,13.1854,2.7728,-2.262,-1.5247,0.9419,0.9851,0.8008,0.0642,0.0689,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3475,115.8,64,44,fighter-64,4.5641,"[529, 348, 602, 510]","[[568.927734375, 365.455078125], [571.30078125, 362.5546875], [566.291015625, 362.02734375], [573.41015625, 363.345703125], [559.171875, 360.97265625], [578.419921875, 376.001953125], [547.04296875, 376.265625], [583.95703125, 398.4140625], [535.44140625, 400.259765625], [594.50390625, 420.03515625], [534.650390625, 423.990234375], [571.564453125, 418.189453125], [551.26171875, 419.5078125], [579.2109375, 455.630859375], [554.162109375, 456.685546875], [577.892578125, 485.42578125], [553.107421875, 496.763671875]]",0.0036,0.273,0.0,0.0395,0.3079,0.4928,0.7454,0.834,0.9504,1.0,0.917,0.917,False,0.0,False,0.0,0.7379,0.0036,0.273,0.0,0.0395,0.9504,False,0.0,0.917,0.917,False,0.0,1.0,0.5073,0.0,-0.1477,False,False,not_active_fighter_pair,candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,False,0,0,0,0,True,True,,False,history_warmup,
3475,115.8,57,44,fighter-57,5.3147,"[853, 351, 960, 650]","[[906.5, 374.45670572916663], [901.6334635416667, 371.05013020833337], [912.8264973958333, 371.05013020833337], [894.8203125, 376.4033203125], [919.6396484375, 376.88997395833337], [875.8408203125, 409.49576822916663], [936.6725260416667, 414.84895833333337], [861.7278645833334, 454.26790364583326], [945.9189453125, 463.02766927083326], [864.6477864583334, 482.49381510416674], [949.8121744791667, 502.44661458333337], [890.9270833333333, 482.98046875], [922.5595703125, 482.49381510416674], [892.8736979166667, 554.5185546875], [923.0462239583333, 547.7054036458334], [901.1468098958333, 624.5966796875], [922.0729166666667, 602.697265625]]",0.6145,0.2575,0.01,0.1363,0.4161,0.3714,0.7194,0.7402,0.8986,0.0,0.7312,0.7312,False,0.0,False,0.0,0.7564,0.6145,0.2575,0.01,0.1363,0.8986,False,0.0,0.7312,0.7312,False,0.0,0.0,0.6672,0.0,-0.1292,False,False,not_active_fighter_pair,candidate,0.0,0.0,3.0889,7.5346,-3.3554,-6.6544,0.9565,0.9552,6.333,0.0,0.0644,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3475,115.8,44,44,Gabriel,4.5496,"[734, 323, 816, 510]","[[776.2174479166666, 338.5833333333333], [780.1741536458334, 335.5397135416667], [775.0, 334.9309895833333], [789.0006510416666, 337.974609375], [775.0, 337.974609375], [800.56640625, 358.0625], [770.4345703125, 358.9755859375], [807.87109375, 389.41178385416663], [766.1735026041666, 387.58561197916663], [807.5667317708334, 417.4130859375], [760.9993489583334, 407.369140625], [791.1311848958334, 409.49967447916663], [773.173828125, 409.80403645833337], [796.9140625, 454.54524739583326], [764.3473307291666, 451.197265625], [802.392578125, 494.72102864583326], [755.2164713541666, 489.24251302083326]]",0.0,0.6836,0.0,0.0177,0.7403,0.0266,0.7308,0.8075,0.9407,1.0,0.8105,0.8105,False,0.0,False,0.0,0.8856,0.0,0.6836,0.0,0.0177,0.9407,False,0.0,0.8105,0.8105,False,0.0,1.0,0.9504,1.0,0.0969,False,False,,confirmed,0.0,0.0824,9.9862,8.9312,-0.67,1.8175,0.9889,1.0487,1.6488,0.0423,0.0732,0.6841,-0.0449,0.7731,-0.9928,0.6841,False,0,0,0,0,True,True,,False,below_threshold,
3475,115.8,19,44,fighter-19,4.4555,"[600, 345, 682, 566]","[[641.7194010416666, 367.3733723958333], [641.7194010416666, 363.7763671875], [641.7194010416666, 363.7763671875], [624.8134765625, 363.0569661458333], [635.6044921875, 364.1360677083333], [609.3463541666666, 387.15690104166663], [636.3238932291666, 386.07779947916663], [616.9000651041666, 406.58072916666663], [657.5462239583334, 408.01953125], [634.1656901041666, 417.37174479166663], [671.21484375, 409.81803385416663], [623.3746744791666, 443.6298828125], [638.841796875, 443.27018229166663], [637.0432942708334, 496.86555989583337], [650.3522135416666, 494.70735677083337], [649.6328125, 541.828125], [625.5328776041666, 540.7490234375]]",0.2289,0.6855,0.0,0.0605,0.6902,0.0125,0.7048,0.8987,0.879,1.0,0.7937,0.7937,False,0.0,False,0.0,0.7887,0.2289,0.6855,0.0,0.0605,0.879,False,0.0,0.7937,0.7937,False,0.0,1.0,0.6842,0.0,-0.0969,False,True,red_glove,candidate,0.0,0.0,8.0439,11.1275,-1.0702,-3.5775,0.9734,0.966,0.1628,0.0647,0.0703,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3476,115.833,64,44,fighter-64,4.6064,"[527, 349, 599, 510]","[[567.716796875, 366.0852864583333], [570.3372395833334, 363.2027994791667], [565.3583984375, 362.6787109375], [572.1715494791666, 363.9889322916667], [558.0211588541666, 361.3684895833333], [576.6263020833334, 376.5670572916667], [545.705078125, 376.5670572916667], [582.1292317708334, 398.8408203125], [533.9130859375, 400.6751302083333], [591.8248697916666, 420.59049479166663], [533.3889973958334, 424.25911458333337], [569.5511067708334, 417.97005208333337], [549.6357421875, 419.54231770833337], [576.3642578125, 455.70442708333337], [553.0423177083334, 456.75260416666663], [573.7438151041666, 484.26725260416663], [551.994140625, 496.58333333333337]]",0.0084,0.2883,0.0,0.0372,0.3001,0.5135,0.7454,0.8225,0.9457,1.0,0.918,0.918,False,0.0,False,0.0,0.7322,0.0084,0.2883,0.0,0.0372,0.9457,False,0.0,0.918,0.918,False,0.0,1.0,0.502,0.0,-0.1553,False,False,not_active_fighter_pair,candidate,0.0095,0.042,10.2653,7.2413,0.1141,0.5437,1.0023,1.0138,0.8398,0.0,0.0325,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3476,115.833,57,44,fighter-57,5.2655,"[854, 350, 959, 646]","[[905.0546875, 373.703125], [899.7552083333333, 370.33072916666663], [911.7994791666667, 370.33072916666663], [894.4557291666667, 375.1484375], [919.5078125, 376.11197916666663], [876.1484375, 408.390625], [936.3697916666667, 413.69010416666663], [862.6588541666666, 453.1953125], [944.5598958333333, 460.90364583333326], [864.1041666666666, 484.02864583333326], [948.8958333333333, 499.4453125], [891.0833333333333, 480.65625], [922.8802083333333, 480.17447916666674], [890.6015625, 551.4765625], [923.3619791666667, 546.1770833333334], [898.7916666666667, 619.40625], [921.9166666666667, 602.5442708333334]]",0.6518,0.23,0.005,0.1251,0.4185,0.4011,0.7129,0.7597,0.8942,1.0,0.7297,0.7297,False,0.0,False,0.0,0.7597,0.6518,0.23,0.005,0.1251,0.8942,False,0.0,0.7297,0.7297,False,0.0,1.0,0.6708,1.0,-0.1278,False,True,red_glove,candidate,0.0819,0.1217,2.0486,9.6325,1.9988,2.1479,1.0268,1.0179,2.4349,0.1304,0.0434,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3476,115.833,44,44,Gabriel,4.5729,"[734, 323, 817, 510]","[[777.326171875, 338.2789713541667], [781.5872395833334, 335.2353515625], [776.1087239583334, 334.6266276041667], [789.8050130208334, 337.974609375], [776.1087239583334, 337.6702473958333], [801.6751302083334, 357.7581380208333], [770.9345703125, 358.9755859375], [808.6754557291666, 389.41178385416663], [766.9778645833334, 387.88997395833337], [808.9798177083334, 416.80436197916663], [761.4993489583334, 407.67350260416663], [792.5442708333334, 408.58658854166663], [774.8912760416666, 408.89095052083337], [797.4140625, 454.24088541666674], [765.1516927083334, 450.89290364583326], [801.6751302083334, 494.72102864583326], [756.0208333333334, 488.93815104166674]]",0.0,0.6855,0.0,0.0208,0.7274,0.0289,0.7324,0.8111,0.9421,1.0,0.8051,0.8051,False,0.0,False,0.0,0.8876,0.0,0.6855,0.0,0.0208,0.9421,False,0.0,0.8051,0.8051,False,0.0,1.0,0.9519,0.0,0.0981,False,False,,confirmed,0.203,0.0214,6.1668,7.561,2.4355,0.9737,1.0516,1.012,0.4281,0.0422,0.0725,0.6389,0.0181,0.5771,0.871,0.6389,False,0,0,0,0,True,True,,False,below_threshold,
3476,115.833,19,44,fighter-19,4.5393,"[602, 345, 681, 565]","[[642.57421875, 366.9140625], [642.2161458333334, 363.3333333333333], [642.57421875, 363.3333333333333], [625.0286458333334, 362.9752604166667], [636.4869791666666, 364.0494791666667], [609.9895833333334, 387.32421875], [638.27734375, 385.89192708333337], [616.4348958333334, 413.46354166666663], [660.1197916666666, 407.37630208333337], [641.1419270833334, 410.95703125], [673.3684895833333, 408.45052083333337], [624.6705729166666, 444.2578125], [640.42578125, 443.54166666666663], [637.5611979166666, 495.8203125], [655.1067708333334, 494.38802083333326], [648.6614583333334, 542.7278645833333], [628.609375, 538.7890625]]",0.2499,0.5306,0.0,0.0414,0.7098,0.0069,0.7129,0.8949,0.8797,1.0,0.7963,0.7963,False,0.0,False,0.0,0.7895,0.2499,0.5306,0.0,0.0414,0.8797,False,0.0,0.7963,0.7963,False,0.0,1.0,0.6847,0.0,-0.0981,False,False,not_active_fighter_pair,candidate,0.0144,0.0,6.0486,14.1721,0.173,-3.3199,1.0044,0.9683,0.9912,0.0642,0.083,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
3477,115.867,64,44,fighter-64,4.6484,"[525, 349, 596, 510]","[[566.2649739583334, 366.3473307291667], [569.1474609375, 363.46484375], [563.9065755208334, 362.9407552083333], [570.9817708333334, 364.2509765625], [556.3072916666666, 361.6305338541667], [574.3883463541666, 376.04296875], [544.5152994791666, 376.8291015625], [580.1533203125, 399.3649088541667], [532.4612630208334, 401.4612630208333], [588.5387369791666, 420.59049479166663], [532.19921875, 425.04524739583337], [567.0511067708334, 419.2802734375], [547.6598307291666, 420.32845052083337], [573.078125, 454.91829427083337], [552.1145833333334, 456.228515625], [568.6233723958334, 483.7431640625], [551.06640625, 495.79720052083337]]",0.0,0.3291,0.0,0.0435,0.2953,0.5137,0.7438,0.8229,0.942,1.0,0.907,0.907,False,0.0,False,0.0,0.7285,0.0,0.3291,0.0,0.0435,0.942,False,0.0,0.907,0.907,False,0.0,1.0,0.4949,0.0,-0.1614,False,False,not_active_fighter_pair,candidate,0.074,0.0173,8.7893,7.2156,0.8882,0.2071,1.0182,1.0053,2.3145,0.0,0.0676,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
